From Date,To Date,PM2.5,PM10
07-04-2020 16:45,07-04-2020 17:00,None,74.93
07-04-2020 17:00,07-04-2020 17:15,None,102
07-04-2020 17:15,07-04-2020 17:30,None,102
07-04-2020 17:30,07-04-2020 17:45,None,102
07-04-2020 17:45,07-04-2020 18:00,None,102.13
07-04-2020 18:00,07-04-2020 18:15,None,104
07-04-2020 18:15,07-04-2020 18:30,None,104
07-04-2020 18:30,07-04-2020 18:45,None,104
07-04-2020 18:45,07-04-2020 19:00,None,103.94
07-04-2020 19:00,07-04-2020 19:15,None,103
07-04-2020 19:15,07-04-2020 19:30,None,103
07-04-2020 19:30,07-04-2020 19:45,None,103
07-04-2020 19:45,07-04-2020 20:00,None,102.53
07-04-2020 20:00,07-04-2020 20:15,None,96
07-04-2020 20:15,07-04-2020 20:30,None,96
07-04-2020 20:30,07-04-2020 20:45,None,96
07-04-2020 20:45,07-04-2020 21:00,None,95.73
07-04-2020 21:00,07-04-2020 21:15,None,92
07-04-2020 21:15,07-04-2020 21:30,None,92
07-04-2020 21:30,07-04-2020 21:45,None,92
07-04-2020 21:45,07-04-2020 22:00,None,92.39
07-04-2020 22:00,07-04-2020 22:15,None,99
07-04-2020 22:15,07-04-2020 22:30,None,99
07-04-2020 22:30,07-04-2020 22:45,None,99
07-04-2020 22:45,07-04-2020 23:00,None,98.94
07-04-2020 23:00,07-04-2020 23:15,None,98
07-04-2020 23:15,07-04-2020 23:30,None,98
07-04-2020 23:30,07-04-2020 23:45,None,98
07-04-2020 23:45,08-04-2020 00:00,None,98.18
08-04-2020 00:00,08-04-2020 00:15,None,102
08-04-2020 00:15,08-04-2020 00:30,None,102
08-04-2020 00:30,08-04-2020 00:45,None,102
08-04-2020 00:45,08-04-2020 01:00,None,101.5
08-04-2020 01:00,08-04-2020 01:15,None,93
08-04-2020 01:15,08-04-2020 01:30,None,93
08-04-2020 01:30,08-04-2020 01:45,None,93
08-04-2020 01:45,08-04-2020 02:00,None,92.2
08-04-2020 02:00,08-04-2020 02:15,None,81
08-04-2020 02:15,08-04-2020 02:30,None,81
08-04-2020 02:30,08-04-2020 02:45,None,81
08-04-2020 02:45,08-04-2020 03:00,None,81.28
08-04-2020 03:00,08-04-2020 03:15,None,86
08-04-2020 03:15,08-04-2020 03:30,None,86
08-04-2020 03:30,08-04-2020 03:45,None,86
08-04-2020 03:45,08-04-2020 04:00,None,86.4
08-04-2020 04:00,08-04-2020 04:15,None,92
08-04-2020 04:15,08-04-2020 04:30,None,92
08-04-2020 04:30,08-04-2020 04:45,None,92
08-04-2020 04:45,08-04-2020 05:00,None,92.53
08-04-2020 05:00,08-04-2020 05:15,None,100
08-04-2020 05:15,08-04-2020 05:30,None,100
08-04-2020 05:30,08-04-2020 05:45,None,100
08-04-2020 05:45,08-04-2020 06:00,None,100.22
08-04-2020 06:00,08-04-2020 06:15,None,104
08-04-2020 06:15,08-04-2020 06:30,None,104
08-04-2020 06:30,08-04-2020 06:45,None,104
08-04-2020 06:45,08-04-2020 07:00,None,105
08-04-2020 07:00,08-04-2020 07:15,None,119
08-04-2020 07:15,08-04-2020 07:30,None,119
08-04-2020 07:30,08-04-2020 07:45,None,119
08-04-2020 07:45,08-04-2020 08:00,None,119.53
08-04-2020 08:00,08-04-2020 08:15,None,127
08-04-2020 08:15,08-04-2020 08:30,None,127
08-04-2020 08:30,08-04-2020 08:45,None,127
08-04-2020 08:45,08-04-2020 09:00,None,127.72
08-04-2020 09:00,08-04-2020 09:15,None,140
08-04-2020 09:15,08-04-2020 09:30,None,140
08-04-2020 09:30,08-04-2020 09:45,None,140
08-04-2020 09:45,08-04-2020 10:00,None,138.22
08-04-2020 10:00,08-04-2020 10:15,None,108
08-04-2020 10:15,08-04-2020 10:30,None,108
08-04-2020 10:30,08-04-2020 10:45,None,108
08-04-2020 10:45,08-04-2020 11:00,None,107.53
08-04-2020 11:00,08-04-2020 11:15,None,101
08-04-2020 11:15,08-04-2020 11:30,None,101
08-04-2020 11:30,08-04-2020 11:45,None,101
08-04-2020 11:45,08-04-2020 12:00,None,100.27
08-04-2020 12:00,08-04-2020 12:15,None,90
08-04-2020 12:15,08-04-2020 12:30,None,90
08-04-2020 12:30,08-04-2020 12:45,None,90
08-04-2020 12:45,08-04-2020 13:00,None,90.64
08-04-2020 13:00,08-04-2020 13:15,None,99
08-04-2020 13:15,08-04-2020 13:30,None,99
08-04-2020 13:30,08-04-2020 13:45,None,99
08-04-2020 13:45,08-04-2020 14:00,None,99
08-04-2020 14:00,08-04-2020 14:15,None,99
08-04-2020 14:15,08-04-2020 14:30,None,99
08-04-2020 14:30,08-04-2020 14:45,None,99
08-04-2020 14:45,08-04-2020 15:00,None,98.73
08-04-2020 15:00,08-04-2020 15:15,None,95
08-04-2020 15:15,08-04-2020 15:30,None,95
08-04-2020 15:30,08-04-2020 15:45,None,95
08-04-2020 15:45,08-04-2020 16:00,None,95.33
08-04-2020 16:00,08-04-2020 16:15,None,101
08-04-2020 16:15,08-04-2020 16:30,None,101
08-04-2020 16:30,08-04-2020 16:45,None,101
08-04-2020 16:45,08-04-2020 17:00,None,100.2
08-04-2020 17:00,08-04-2020 17:15,None,89
08-04-2020 17:15,08-04-2020 17:30,None,89
08-04-2020 17:30,08-04-2020 17:45,None,89
08-04-2020 17:45,08-04-2020 18:00,None,89
08-04-2020 18:00,08-04-2020 18:15,None,89
08-04-2020 18:15,08-04-2020 18:30,None,89
08-04-2020 18:30,08-04-2020 18:45,None,89
08-04-2020 18:45,08-04-2020 19:00,None,89.72
08-04-2020 19:00,08-04-2020 19:15,None,102
08-04-2020 19:15,08-04-2020 19:30,None,102
08-04-2020 19:30,08-04-2020 19:45,None,102
08-04-2020 19:45,08-04-2020 20:00,None,101.56
08-04-2020 20:00,08-04-2020 20:15,None,94
08-04-2020 20:15,08-04-2020 20:30,None,94
08-04-2020 20:30,08-04-2020 20:45,None,94
08-04-2020 20:45,08-04-2020 21:00,None,94.94
08-04-2020 21:00,08-04-2020 21:15,None,111
08-04-2020 21:15,08-04-2020 21:30,None,111
08-04-2020 21:30,08-04-2020 21:45,None,111
08-04-2020 21:45,08-04-2020 22:00,None,110.56
08-04-2020 22:00,08-04-2020 22:15,None,103
08-04-2020 22:15,08-04-2020 22:30,None,103
08-04-2020 22:30,08-04-2020 22:45,None,103
08-04-2020 22:45,08-04-2020 23:00,None,102.61
08-04-2020 23:00,08-04-2020 23:15,None,96
08-04-2020 23:15,08-04-2020 23:30,None,96
08-04-2020 23:30,08-04-2020 23:45,None,96
08-04-2020 23:45,09-04-2020 00:00,None,96.33
09-04-2020 00:00,09-04-2020 00:15,None,102
09-04-2020 00:15,09-04-2020 00:30,None,102
09-04-2020 00:30,09-04-2020 00:45,None,102
09-04-2020 00:45,09-04-2020 01:00,None,102
09-04-2020 01:00,09-04-2020 01:15,None,102
09-04-2020 01:15,09-04-2020 01:30,None,102
09-04-2020 01:30,09-04-2020 01:45,None,102
09-04-2020 01:45,09-04-2020 02:00,None,102.06
09-04-2020 02:00,09-04-2020 02:15,None,103
09-04-2020 02:15,09-04-2020 02:30,None,103
09-04-2020 02:30,09-04-2020 02:45,None,103
09-04-2020 02:45,09-04-2020 03:00,None,102.47
09-04-2020 03:00,09-04-2020 03:15,None,95
09-04-2020 03:15,09-04-2020 03:30,None,95
09-04-2020 03:30,09-04-2020 03:45,None,95
09-04-2020 03:45,09-04-2020 04:00,None,95.23
09-04-2020 04:00,09-04-2020 04:15,None,98
09-04-2020 04:15,09-04-2020 04:30,None,98
09-04-2020 04:30,09-04-2020 04:45,None,98
09-04-2020 04:45,09-04-2020 05:00,None,97.67
09-04-2020 05:00,09-04-2020 05:15,None,92
09-04-2020 05:15,09-04-2020 05:30,None,92
09-04-2020 05:30,09-04-2020 05:45,None,92
09-04-2020 05:45,09-04-2020 06:00,None,92.2
09-04-2020 06:00,09-04-2020 06:15,None,95
09-04-2020 06:15,09-04-2020 06:30,None,95
09-04-2020 06:30,09-04-2020 06:45,None,95
09-04-2020 06:45,09-04-2020 07:00,None,95.28
09-04-2020 07:00,09-04-2020 07:15,None,100
09-04-2020 07:15,09-04-2020 07:30,None,100
09-04-2020 07:30,09-04-2020 07:45,None,100
09-04-2020 07:45,09-04-2020 08:00,None,100.3
09-04-2020 08:00,09-04-2020 08:15,None,105
09-04-2020 08:15,09-04-2020 08:30,None,105
09-04-2020 08:30,09-04-2020 08:45,None,105
09-04-2020 08:45,09-04-2020 09:00,None,104.89
09-04-2020 09:00,09-04-2020 09:15,None,103
09-04-2020 09:15,09-04-2020 09:30,None,103
09-04-2020 09:30,09-04-2020 09:45,None,103
09-04-2020 09:45,09-04-2020 10:00,None,102.6
09-04-2020 10:00,09-04-2020 10:15,None,97
09-04-2020 10:15,09-04-2020 10:30,None,97
09-04-2020 10:30,09-04-2020 10:45,None,97
09-04-2020 10:45,09-04-2020 11:00,None,97
09-04-2020 11:00,09-04-2020 11:15,None,97
09-04-2020 11:15,09-04-2020 11:30,None,97
09-04-2020 11:30,09-04-2020 11:45,None,97
09-04-2020 11:45,09-04-2020 12:00,None,96.83
09-04-2020 12:00,09-04-2020 12:15,None,94
09-04-2020 12:15,09-04-2020 12:30,None,94
09-04-2020 12:30,09-04-2020 12:45,None,94
09-04-2020 12:45,09-04-2020 13:00,None,94.22
09-04-2020 13:00,09-04-2020 13:15,None,98
09-04-2020 13:15,09-04-2020 13:30,None,98
09-04-2020 13:30,09-04-2020 13:45,None,98
09-04-2020 13:45,09-04-2020 14:00,None,97.72
09-04-2020 14:00,09-04-2020 14:15,None,93
09-04-2020 14:15,09-04-2020 14:30,None,93
09-04-2020 14:30,09-04-2020 14:45,None,93
09-04-2020 14:45,09-04-2020 15:00,None,92.93
09-04-2020 15:00,09-04-2020 15:15,None,92
09-04-2020 15:15,09-04-2020 15:30,None,92
09-04-2020 15:30,09-04-2020 15:45,None,92
09-04-2020 15:45,09-04-2020 16:00,None,91.82
09-04-2020 16:00,09-04-2020 16:15,None,89
09-04-2020 16:15,09-04-2020 16:30,None,89
09-04-2020 16:30,09-04-2020 16:45,None,89
09-04-2020 16:45,09-04-2020 17:00,None,88.89
09-04-2020 17:00,09-04-2020 17:15,None,87
09-04-2020 17:15,09-04-2020 17:30,None,87
09-04-2020 17:30,09-04-2020 17:45,None,87
09-04-2020 17:45,09-04-2020 18:00,None,87.47
09-04-2020 18:00,09-04-2020 18:15,None,94
09-04-2020 18:15,09-04-2020 18:30,None,94
09-04-2020 18:30,09-04-2020 18:45,None,94
09-04-2020 18:45,09-04-2020 19:00,None,94
09-04-2020 19:00,09-04-2020 19:15,None,94
09-04-2020 19:15,09-04-2020 19:30,None,94
09-04-2020 19:30,09-04-2020 19:45,None,94
09-04-2020 19:45,09-04-2020 20:00,None,93.28
09-04-2020 20:00,09-04-2020 20:15,None,81
09-04-2020 20:15,09-04-2020 20:30,None,81
09-04-2020 20:30,09-04-2020 20:45,None,81
09-04-2020 20:45,09-04-2020 21:00,None,80.78
09-04-2020 21:00,09-04-2020 21:15,None,77
09-04-2020 21:15,09-04-2020 21:30,None,77
09-04-2020 21:30,09-04-2020 21:45,None,77
09-04-2020 21:45,09-04-2020 22:00,None,76.53
09-04-2020 22:00,09-04-2020 22:15,None,70
09-04-2020 22:15,09-04-2020 22:30,None,70
09-04-2020 22:30,09-04-2020 22:45,None,70
09-04-2020 22:45,09-04-2020 23:00,None,71
09-04-2020 23:00,09-04-2020 23:15,None,88
09-04-2020 23:15,09-04-2020 23:30,None,88
09-04-2020 23:30,09-04-2020 23:45,None,88
09-04-2020 23:45,10-04-2020 00:00,None,87.83
10-04-2020 00:00,10-04-2020 00:15,None,85
10-04-2020 00:15,10-04-2020 00:30,None,85
10-04-2020 00:30,10-04-2020 00:45,None,85
10-04-2020 00:45,10-04-2020 01:00,None,84.78
10-04-2020 01:00,10-04-2020 01:15,None,81
10-04-2020 01:15,10-04-2020 01:30,None,81
10-04-2020 01:30,10-04-2020 01:45,None,81
10-04-2020 01:45,10-04-2020 02:00,None,80.93
10-04-2020 02:00,10-04-2020 02:15,None,80
10-04-2020 02:15,10-04-2020 02:30,None,80
10-04-2020 02:30,10-04-2020 02:45,None,80
10-04-2020 02:45,10-04-2020 03:00,None,79.38
10-04-2020 03:00,10-04-2020 03:15,None,72
10-04-2020 03:15,10-04-2020 03:30,None,72
10-04-2020 03:30,10-04-2020 03:45,None,72
10-04-2020 03:45,10-04-2020 04:00,None,71.94
10-04-2020 04:00,10-04-2020 04:15,None,71
10-04-2020 04:15,10-04-2020 04:30,None,71
10-04-2020 04:30,10-04-2020 04:45,None,71
10-04-2020 04:45,10-04-2020 05:00,None,70.73
10-04-2020 05:00,10-04-2020 05:15,None,67
10-04-2020 05:15,10-04-2020 05:30,None,67
10-04-2020 05:30,10-04-2020 05:45,None,67
10-04-2020 05:45,10-04-2020 06:00,None,66.93
10-04-2020 06:00,10-04-2020 06:15,None,66
10-04-2020 06:15,10-04-2020 06:30,None,66
10-04-2020 06:30,10-04-2020 06:45,None,66
10-04-2020 06:45,10-04-2020 07:00,None,66.39
10-04-2020 07:00,10-04-2020 07:15,None,73
10-04-2020 07:15,10-04-2020 07:30,None,73
10-04-2020 07:30,10-04-2020 07:45,None,73
10-04-2020 07:45,10-04-2020 08:00,None,73.6
10-04-2020 08:00,10-04-2020 08:15,None,82
10-04-2020 08:15,10-04-2020 08:30,None,82
10-04-2020 08:30,10-04-2020 08:45,None,82
10-04-2020 08:45,10-04-2020 09:00,None,81.6
10-04-2020 09:00,10-04-2020 09:15,None,76
10-04-2020 09:15,10-04-2020 09:30,None,76
10-04-2020 09:30,10-04-2020 09:45,None,76
10-04-2020 09:45,10-04-2020 10:00,None,76.5
10-04-2020 10:00,10-04-2020 10:15,None,85
10-04-2020 10:15,10-04-2020 10:30,None,85
10-04-2020 10:30,10-04-2020 10:45,None,85
10-04-2020 10:45,10-04-2020 11:00,None,84.93
10-04-2020 11:00,10-04-2020 11:15,None,84
10-04-2020 11:15,10-04-2020 11:30,None,84
10-04-2020 11:30,10-04-2020 11:45,None,84
10-04-2020 11:45,10-04-2020 12:00,None,83.78
10-04-2020 12:00,10-04-2020 12:15,None,80
10-04-2020 12:15,10-04-2020 12:30,None,80
10-04-2020 12:30,10-04-2020 12:45,None,80
10-04-2020 12:45,10-04-2020 13:00,None,80.07
10-04-2020 13:00,10-04-2020 13:15,None,81
10-04-2020 13:15,10-04-2020 13:30,None,81
10-04-2020 13:30,10-04-2020 13:45,None,81
10-04-2020 13:45,10-04-2020 14:00,None,81
10-04-2020 14:00,10-04-2020 14:15,None,81
10-04-2020 14:15,10-04-2020 14:30,None,81
10-04-2020 14:30,10-04-2020 14:45,None,81
10-04-2020 14:45,10-04-2020 15:00,None,81.06
10-04-2020 15:00,10-04-2020 15:15,None,82
10-04-2020 15:15,10-04-2020 15:30,None,82
10-04-2020 15:30,10-04-2020 15:45,None,82
10-04-2020 15:45,10-04-2020 16:00,None,81.47
10-04-2020 16:00,10-04-2020 16:15,None,74
10-04-2020 16:15,10-04-2020 16:30,None,74
10-04-2020 16:30,10-04-2020 16:45,None,74
10-04-2020 16:45,10-04-2020 17:00,None,74.87
10-04-2020 17:00,10-04-2020 17:15,None,87
10-04-2020 17:15,10-04-2020 17:30,None,87
10-04-2020 17:30,10-04-2020 17:45,None,87
10-04-2020 17:45,10-04-2020 18:00,None,86.33
10-04-2020 18:00,10-04-2020 18:15,None,75
10-04-2020 18:15,10-04-2020 18:30,None,75
10-04-2020 18:30,10-04-2020 18:45,None,75
10-04-2020 18:45,10-04-2020 19:00,None,76.8
10-04-2020 19:00,10-04-2020 19:15,None,102
10-04-2020 19:15,10-04-2020 19:30,None,102
10-04-2020 19:30,10-04-2020 19:45,None,102
10-04-2020 19:45,10-04-2020 20:00,None,100.56
10-04-2020 20:00,10-04-2020 20:15,None,76
10-04-2020 20:15,10-04-2020 20:30,None,76
10-04-2020 20:30,10-04-2020 20:45,None,76
10-04-2020 20:45,10-04-2020 21:00,None,75.93
10-04-2020 21:00,10-04-2020 21:15,None,75
10-04-2020 21:15,10-04-2020 21:30,None,75
10-04-2020 21:30,10-04-2020 21:45,None,75
10-04-2020 21:45,10-04-2020 22:00,None,75.13
10-04-2020 22:00,10-04-2020 22:15,None,77
10-04-2020 22:15,10-04-2020 22:30,None,77
10-04-2020 22:30,10-04-2020 22:45,None,77
10-04-2020 22:45,10-04-2020 23:00,None,76.64
10-04-2020 23:00,10-04-2020 23:15,None,72
10-04-2020 23:15,10-04-2020 23:30,None,72
10-04-2020 23:30,10-04-2020 23:45,None,72
10-04-2020 23:45,11-04-2020 00:00,None,71.61
11-04-2020 00:00,11-04-2020 00:15,None,65
11-04-2020 00:15,11-04-2020 00:30,None,65
11-04-2020 00:30,11-04-2020 00:45,None,65
11-04-2020 00:45,11-04-2020 01:00,None,64.67
11-04-2020 01:00,11-04-2020 01:15,None,60
11-04-2020 01:15,11-04-2020 01:30,None,60
11-04-2020 01:30,11-04-2020 01:45,None,60
11-04-2020 01:45,11-04-2020 02:00,None,59.93
11-04-2020 02:00,11-04-2020 02:15,None,59
11-04-2020 02:15,11-04-2020 02:30,None,59
11-04-2020 02:30,11-04-2020 02:45,None,59
11-04-2020 02:45,11-04-2020 03:00,None,58.5
11-04-2020 03:00,11-04-2020 03:15,None,50
11-04-2020 03:15,11-04-2020 03:30,None,50
11-04-2020 03:30,11-04-2020 03:45,None,50
11-04-2020 03:45,11-04-2020 04:00,None,50.6
11-04-2020 04:00,11-04-2020 04:15,None,59
11-04-2020 04:15,11-04-2020 04:30,None,59
11-04-2020 04:30,11-04-2020 04:45,None,59
11-04-2020 04:45,11-04-2020 05:00,None,58.5
11-04-2020 05:00,11-04-2020 05:15,None,50
11-04-2020 05:15,11-04-2020 05:30,None,50
11-04-2020 05:30,11-04-2020 05:45,None,50
11-04-2020 05:45,11-04-2020 06:00,None,50.33
11-04-2020 06:00,11-04-2020 06:15,None,55
11-04-2020 06:15,11-04-2020 06:30,None,55
11-04-2020 06:30,11-04-2020 06:45,None,55
11-04-2020 06:45,11-04-2020 07:00,None,54.87
11-04-2020 07:00,11-04-2020 07:15,None,53
11-04-2020 07:15,11-04-2020 07:30,None,53
11-04-2020 07:30,11-04-2020 07:45,None,53
11-04-2020 07:45,11-04-2020 08:00,None,54.4
11-04-2020 08:00,11-04-2020 08:15,None,74
11-04-2020 08:15,11-04-2020 08:30,None,74
11-04-2020 08:30,11-04-2020 08:45,None,74
11-04-2020 08:45,11-04-2020 09:00,None,74.11
11-04-2020 09:00,11-04-2020 09:15,None,76
11-04-2020 09:15,11-04-2020 09:30,None,76
11-04-2020 09:30,11-04-2020 09:45,None,76
11-04-2020 09:45,11-04-2020 10:00,None,77.07
11-04-2020 10:00,11-04-2020 10:15,None,92
11-04-2020 10:15,11-04-2020 10:30,None,92
11-04-2020 10:30,11-04-2020 10:45,None,92
11-04-2020 10:45,11-04-2020 11:00,None,91.22
11-04-2020 11:00,11-04-2020 11:15,None,78
11-04-2020 11:15,11-04-2020 11:30,None,78
11-04-2020 11:30,11-04-2020 11:45,None,78
11-04-2020 11:45,11-04-2020 12:00,None,76.93
11-04-2020 12:00,11-04-2020 12:15,None,62
11-04-2020 12:15,11-04-2020 12:30,None,62
11-04-2020 12:30,11-04-2020 12:45,None,62
11-04-2020 12:45,11-04-2020 13:00,None,61.83
11-04-2020 13:00,11-04-2020 13:15,None,59
11-04-2020 13:15,11-04-2020 13:30,None,59
11-04-2020 13:30,11-04-2020 13:45,None,59
11-04-2020 13:45,11-04-2020 14:00,None,58.69
11-04-2020 14:00,11-04-2020 14:15,None,55
11-04-2020 14:15,11-04-2020 14:30,None,55
11-04-2020 14:30,11-04-2020 14:45,None,55
11-04-2020 14:45,11-04-2020 15:00,None,55.78
11-04-2020 15:00,11-04-2020 15:15,None,69
11-04-2020 15:15,11-04-2020 15:30,None,69
11-04-2020 15:30,11-04-2020 15:45,None,69
11-04-2020 15:45,11-04-2020 16:00,None,70.13
11-04-2020 16:00,11-04-2020 16:15,None,86
11-04-2020 16:15,11-04-2020 16:30,None,86
11-04-2020 16:30,11-04-2020 16:45,None,86
11-04-2020 16:45,11-04-2020 17:00,None,86.4
11-04-2020 17:00,11-04-2020 17:15,None,92
11-04-2020 17:15,11-04-2020 17:30,None,92
11-04-2020 17:30,11-04-2020 17:45,None,92
11-04-2020 17:45,11-04-2020 18:00,None,92.13
11-04-2020 18:00,11-04-2020 18:15,None,94
11-04-2020 18:15,11-04-2020 18:30,None,94
11-04-2020 18:30,11-04-2020 18:45,None,94
11-04-2020 18:45,11-04-2020 19:00,None,94.67
11-04-2020 19:00,11-04-2020 19:15,None,104
11-04-2020 19:15,11-04-2020 19:30,None,104
11-04-2020 19:30,11-04-2020 19:45,None,104
11-04-2020 19:45,11-04-2020 20:00,None,103.27
11-04-2020 20:00,11-04-2020 20:15,None,93
11-04-2020 20:15,11-04-2020 20:30,None,93
11-04-2020 20:30,11-04-2020 20:45,None,93
11-04-2020 20:45,11-04-2020 21:00,None,93.4
11-04-2020 21:00,11-04-2020 21:15,None,99
11-04-2020 21:15,11-04-2020 21:30,None,99
11-04-2020 21:30,11-04-2020 21:45,None,99
11-04-2020 21:45,11-04-2020 22:00,None,97.83
11-04-2020 22:00,11-04-2020 22:15,None,84
11-04-2020 22:15,11-04-2020 22:30,None,84
11-04-2020 22:30,11-04-2020 22:45,None,84
11-04-2020 22:45,11-04-2020 23:00,None,84.53
11-04-2020 23:00,11-04-2020 23:15,None,92
11-04-2020 23:15,11-04-2020 23:30,None,92
11-04-2020 23:30,11-04-2020 23:45,None,92
11-04-2020 23:45,12-04-2020 00:00,None,90.67
12-04-2020 00:00,12-04-2020 00:15,None,68
12-04-2020 00:15,12-04-2020 00:30,None,68
12-04-2020 00:30,12-04-2020 00:45,None,68
12-04-2020 00:45,12-04-2020 01:00,None,67.47
12-04-2020 01:00,12-04-2020 01:15,None,60
12-04-2020 01:15,12-04-2020 01:30,None,60
12-04-2020 01:30,12-04-2020 01:45,None,60
12-04-2020 01:45,12-04-2020 02:00,None,59.67
12-04-2020 02:00,12-04-2020 02:15,None,55
12-04-2020 02:15,12-04-2020 02:30,None,55
12-04-2020 02:30,12-04-2020 02:45,None,55
12-04-2020 02:45,12-04-2020 03:00,None,54.4
12-04-2020 03:00,12-04-2020 03:15,None,46
12-04-2020 03:15,12-04-2020 03:30,None,46
12-04-2020 03:30,12-04-2020 03:45,None,46
12-04-2020 03:45,12-04-2020 04:00,None,46.71
12-04-2020 04:00,12-04-2020 04:15,None,56
12-04-2020 04:15,12-04-2020 04:30,None,56
12-04-2020 04:30,12-04-2020 04:45,None,56
12-04-2020 04:45,12-04-2020 05:00,None,55.78
12-04-2020 05:00,12-04-2020 05:15,None,52
12-04-2020 05:15,12-04-2020 05:30,None,52
12-04-2020 05:30,12-04-2020 05:45,None,52
12-04-2020 05:45,12-04-2020 06:00,None,52.08
12-04-2020 06:00,12-04-2020 06:15,None,53
12-04-2020 06:15,12-04-2020 06:30,None,53
12-04-2020 06:30,12-04-2020 06:45,None,53
12-04-2020 06:45,12-04-2020 07:00,None,53.87
12-04-2020 07:00,12-04-2020 07:15,None,66
12-04-2020 07:15,12-04-2020 07:30,None,66
12-04-2020 07:30,12-04-2020 07:45,None,66
12-04-2020 07:45,12-04-2020 08:00,None,66.2
12-04-2020 08:00,12-04-2020 08:15,None,69
12-04-2020 08:15,12-04-2020 08:30,None,69
12-04-2020 08:30,12-04-2020 08:45,None,69
12-04-2020 08:45,12-04-2020 09:00,None,69.89
12-04-2020 09:00,12-04-2020 09:15,None,85
12-04-2020 09:15,12-04-2020 09:30,None,85
12-04-2020 09:30,12-04-2020 09:45,None,85
12-04-2020 09:45,12-04-2020 10:00,None,85.11
12-04-2020 10:00,12-04-2020 10:15,None,87
12-04-2020 10:15,12-04-2020 10:30,None,87
12-04-2020 10:30,12-04-2020 10:45,None,87
12-04-2020 10:45,12-04-2020 11:00,None,87.39
12-04-2020 11:00,12-04-2020 11:15,None,94
12-04-2020 11:15,12-04-2020 11:30,None,94
12-04-2020 11:30,12-04-2020 11:45,None,94
12-04-2020 11:45,12-04-2020 12:00,None,93.8
12-04-2020 12:00,12-04-2020 12:15,None,91
12-04-2020 12:15,12-04-2020 12:30,None,91
12-04-2020 12:30,12-04-2020 12:45,None,91
12-04-2020 12:45,12-04-2020 13:00,None,89.33
12-04-2020 13:00,12-04-2020 13:15,None,66
12-04-2020 13:15,12-04-2020 13:30,None,66
12-04-2020 13:30,12-04-2020 13:45,None,66
12-04-2020 13:45,12-04-2020 14:00,None,65.4
12-04-2020 14:00,12-04-2020 14:15,None,57
12-04-2020 14:15,12-04-2020 14:30,None,57
12-04-2020 14:30,12-04-2020 14:45,None,57
12-04-2020 14:45,12-04-2020 15:00,None,57.6
12-04-2020 15:00,12-04-2020 15:15,None,66
12-04-2020 15:15,12-04-2020 15:30,None,66
12-04-2020 15:30,12-04-2020 15:45,None,66
12-04-2020 15:45,12-04-2020 16:00,None,65.53
12-04-2020 16:00,12-04-2020 16:15,None,59
12-04-2020 16:15,12-04-2020 16:30,None,59
12-04-2020 16:30,12-04-2020 16:45,None,59
12-04-2020 16:45,12-04-2020 17:00,None,58.8
12-04-2020 17:00,12-04-2020 17:15,None,56
12-04-2020 17:15,12-04-2020 17:30,None,56
12-04-2020 17:30,12-04-2020 17:45,None,56
12-04-2020 17:45,12-04-2020 18:00,None,56.2
12-04-2020 18:00,12-04-2020 18:15,None,59
12-04-2020 18:15,12-04-2020 18:30,None,59
12-04-2020 18:30,12-04-2020 18:45,None,59
12-04-2020 18:45,12-04-2020 19:00,None,60.13
12-04-2020 19:00,12-04-2020 19:15,None,76
12-04-2020 19:15,12-04-2020 19:30,None,76
12-04-2020 19:30,12-04-2020 19:45,None,76
12-04-2020 19:45,12-04-2020 20:00,None,75.53
12-04-2020 20:00,12-04-2020 20:15,None,69
12-04-2020 20:15,12-04-2020 20:30,None,69
12-04-2020 20:30,12-04-2020 20:45,None,69
12-04-2020 20:45,12-04-2020 21:00,None,68.2
12-04-2020 21:00,12-04-2020 21:15,None,57
12-04-2020 21:15,12-04-2020 21:30,None,57
12-04-2020 21:30,12-04-2020 21:45,None,57
12-04-2020 21:45,12-04-2020 22:00,None,57.53
12-04-2020 22:00,12-04-2020 22:15,None,65
12-04-2020 22:15,12-04-2020 22:30,None,65
12-04-2020 22:30,12-04-2020 22:45,None,65
12-04-2020 22:45,12-04-2020 23:00,None,64
12-04-2020 23:00,12-04-2020 23:15,None,50
12-04-2020 23:15,12-04-2020 23:30,None,50
12-04-2020 23:30,12-04-2020 23:45,None,50
12-04-2020 23:45,13-04-2020 00:00,None,50.56
13-04-2020 00:00,13-04-2020 00:15,None,60
13-04-2020 00:15,13-04-2020 00:30,None,60
13-04-2020 00:30,13-04-2020 00:45,None,60
13-04-2020 00:45,13-04-2020 01:00,None,59.4
13-04-2020 01:00,13-04-2020 01:15,None,51
13-04-2020 01:15,13-04-2020 01:30,None,51
13-04-2020 01:30,13-04-2020 01:45,None,51
13-04-2020 01:45,13-04-2020 02:00,None,50.53
13-04-2020 02:00,13-04-2020 02:15,None,44
13-04-2020 02:15,13-04-2020 02:30,None,44
13-04-2020 02:30,13-04-2020 02:45,None,44
13-04-2020 02:45,13-04-2020 03:00,None,44.28
13-04-2020 03:00,13-04-2020 03:15,None,49
13-04-2020 03:15,13-04-2020 03:30,None,49
13-04-2020 03:30,13-04-2020 03:45,None,49
13-04-2020 03:45,13-04-2020 04:00,None,49.27
13-04-2020 04:00,13-04-2020 04:15,None,53
13-04-2020 04:15,13-04-2020 04:30,None,53
13-04-2020 04:30,13-04-2020 04:45,None,53
